ProlificID,r1_pred,r1_pred_t_First Click,r1_pred_t_Last Click,r1_pred_t_Page Submit,r1_pred_t_Click Count,r2_pred,r2_pred_t_First Click,r2_pred_t_Last Click,r2_pred_t_Page Submit,r2_pred_t_Click Count,r3_pred,r3_pred_t_First Click,r3_pred_t_Last Click,r3_pred_t_Page Submit,r3_pred_t_Click Count,r4_pred,r4_pred_t_First Click,r4_pred_t_Last Click,r4_pred_t_Page Submit,r4_pred_t_Click Count,r5_pred,r5_pret_t_First Click,r5_pret_t_Last Click,r5_pret_t_Page Submit,r5_pret_t_Click Count,r6_pred,r6_pred_t_First Click,r6_pred_t_Last Click,r6_pred_t_Page Submit,r6_pred_t_Click Count,r7_pred,r7_pred_t_First Click,r7_pred_t_Last Click,r7_pred_t_Page Submit,r7_pred_t_Click Count,attention_check,r8_pred,r8_pred_t_First Click,r8_pred_t_Last Click,r8_pred_t_Page Submit,r8_pred_t_Click Count,r9_pred,r9_pred_t_First Click,r9_pred_t_Last Click,r9_pred_t_Page Submit,r9_pred_t_Click Count,r10_pred,r10_pred_t_First Click,r10_pred_t_Last Click,r10_pred_t_Page Submit,r10_pred_t_Click Count,r11_v1,r11_pred_t_First Click,r11_pred_t_Last Click,r11_pred_t_Page Submit,r11_pred_t_Click Count,r12_pred,r12_pred_t_First Click,r12_pred_t_Last Click,r12_pred_t_Page Submit,r12_pred_t_Click Count,r13_pred,r13_pred_t_First Click,r13_pred_t_Last Click,r13_pred_t_Page Submit,r13_pred_t_Click Count,r14_pred,r14_pred_t_First Click,r14_pred_t_Last Click,r14_pred_t_Page Submit,r14_pred_t_Click Count,r15_pred,r15_pred_t_First Click,r15_pred_t_Last Click,r15_pred_t_Page Submit,r15_pred_t_Click Count,r16_pred,r16_pred_t_First Click,r16_pred_t_Last Click,r16_pred_t_Page Submit,r16_pred_t_Click Count,r17_pred,r17_pred_t_First Click,r17_pred_t_Last Click,r17_pred_t_Page Submit,r17_pred_t_Click Count,r18_pred,r18_pred_t_First Click,r18_pred_t_Last Click,r18_pred_t_Page Submit,r18_pred_t_Click Count,r19_pred,r19_pred_t_First Click,r19_pred_t_Last Click,r19_pred_t_Page Submit,r19_pred_t_Click Count,r20_pred,r20_pred_t_First Click,r20_pred_t_Last Click,r20_pred_t_Page Submit,r20_pred_t_Click Count,final_categorical,final_categorical_t_First Click,final_categorical_t_Last Click,final_categorical_t_Page Submit,final_categorical_t_Click Count,rewards,round,version
5ce2f6723f8060000109feab,2,3.943,3.943,5.156,1,1,2.517,2.517,3.578,1,2,1.483,1.483,2.651,1,2,1.483,1.483,2.573,1,1,1.319,1.319,2.347,1,1,0.968,0.968,2.017,1,1,1.432,1.432,2.386,1,11,2,1.108,1.108,2.311,1,2,1.156,1.156,2.195,1,1,1.184,1.184,2.225,1,1,0.627,0.627,1.77,1,1,1.069,1.069,2.217,1,1,1.378,1.378,2.432,1,1,1.194,1.194,2.327,1,1,1.152,1.152,2.205,1,1,2.001,2.001,3.244,1,1,1.451,2.775,3.934,2,2,1.063,1.754,2.805,2,2,0.983,1.619,2.845,2,1,1.655,1.655,2.809,1,2,2.656,2.656,3.774,1,0.35,21,1
64057f3da9d6f08f1b96262d,2,6.828,6.828,8.343,1,2,4.615,4.615,5.693,1,2,1.743,1.743,3.264,1,2,1.222,2.463,3.924,2,2,1.537,1.537,2.571,1,2,4.078,4.078,5.707,1,2,1.463,1.463,2.9,1,11,2,1.441,1.441,2.953,1,2,1.773,1.773,2.955,1,2,1.454,1.454,2.501,1,2,1.211,1.211,2.423,1,2,1.844,1.844,3.093,1,2,1.332,1.332,2.402,1,2,1.128,1.128,2.945,1,2,1.281,1.281,2.462,1,2,1.397,1.397,2.551,1,2,1.089,1.089,2.4,1,2,1.793,1.793,3.032,1,2,1.199,1.199,2.487,1,2,1.01,1.01,2.003,1,2,1.592,1.592,4.971,1,0.6,21,3
5e7027c5a2522d000bddb8f3,1,38.398,38.398,39.839,1,2,1.509,1.509,2.374,1,2,0.923,0.923,1.769,1,2,1.007,1.951,2.856,2,2,0.803,0.803,1.564,1,1,1.301,1.301,2.035,1,2,0.825,0.825,1.584,1,11,2,1.183,1.183,1.929,1,2,1.405,1.405,2.297,1,1,1.137,1.137,1.83,1,1,0.742,0.742,1.325,1,1,0.703,0.703,1.477,1,2,1.415,1.415,2.174,1,2,1.276,1.276,1.882,1,2,1.445,1.445,2.182,1,2,1.251,1.251,2.124,1,2,0.903,0.903,1.661,1,2,0.83,0.83,1.599,1,1,1.122,1.122,1.79,1,1,0.496,0.496,1.218,1,2,2.123,2.123,2.824,1,0.35,21,2
60393d92ed55293a04c77920,1,1.569,3.231,4.171,2,2,0.829,0.829,1.602,1,2,1.085,1.085,1.901,1,2,0.762,0.762,1.685,1,2,0.7,0.7,1.519,1,2,1.322,1.322,2.095,1,2,0.952,0.952,1.672,1,11,2,0.793,0.793,1.564,1,2,0.875,0.875,1.731,1,1,0.834,0.834,1.571,1,2,0.691,0.691,1.378,1,2,0.857,0.857,1.678,1,1,0.738,1.405,1.901,2,2,0.821,0.821,1.577,1,2,1.128,1.128,1.964,1,2,1.619,1.619,2.54,1,2,1.176,1.176,2.008,1,2,0.918,0.918,1.673,1,1,0.718,0.718,1.54,1,2,0.873,0.873,1.698,1,2,1.543,1.543,2.352,1,0.4,21,2
5e0b416415ef4038dba6d93f,2,7.011,7.011,8.52,1,2,2.603,2.603,4.246,1,2,3.074,3.074,4.951,1,2,2.281,2.281,4.357,1,2,3.192,3.192,4.734,1,2,2.786,2.786,5.727,1,2,3.48,3.48,5.08,1,11,2,2.398,2.398,4.211,1,2,10.532,10.532,12.371,1,2,9.801,9.801,11.962,1,2,2.711,2.711,4.81,1,2,6.514,6.514,8.13,1,2,2.891,2.891,4.174,1,2,2.87,2.87,4.199,1,2,3.77,3.77,5.29,1,2,3.695,3.695,5.2,1,2,8.571,8.571,10.822,1,2,3.486,3.486,4.945,1,1,1.709,1.709,3.565,1,2,2.971,2.971,4.207,1,2,4.224,4.224,5.959,1,0.55,21,2
67ad27dea19c84fec0002b17,2,2.91,2.91,3.988,1,1,1.722,1.722,2.563,1,2,4.322,4.322,5.362,1,2,3.46,3.46,4.453,1,1,2.007,2.007,3.155,1,1,1.443,1.443,2.352,1,2,1.125,1.125,1.884,1,11,2,1.267,1.267,1.9,1,2,0.955,0.955,1.713,1,2,0.971,0.971,1.963,1,2,1.366,1.366,2.374,1,2,0.827,0.827,1.751,1,1,0.872,0.872,1.65,1,2,1.535,1.535,2.36,1,1,0.935,0.935,1.827,1,2,0.877,0.877,1.634,1,1,0.818,0.818,1.711,1,1,0.82,0.82,1.615,1,2,0.943,0.943,1.75,1,2,1.466,2.336,3.037,2,2,3.152,3.152,4.196,1,0.45,21,3
65959bfed43a65c4d24b7445,2,1.968,1.968,4.582,1,2,2.793,2.793,4.071,1,1,2.018,2.943,3.401,2,2,2.418,2.418,3.473,1,2,1.583,1.583,2.505,1,1,1.99,1.99,2.863,1,1,2.751,2.751,3.689,1,11,1,1.316,1.316,2.227,1,1,1.381,1.381,2.291,1,1,1.639,1.639,2.519,1,2,1.35,1.35,2.254,1,2,1.095,1.095,1.831,1,1,1.372,1.372,2.368,1,1,1.351,1.351,2.053,1,1,1.461,1.461,2.194,1,2,1.177,1.177,2.032,1,2,1.548,1.548,2.39,1,1,1.677,2.403,2.988,2,1,1.764,1.764,2.799,1,2,1.166,1.166,2.242,1,2,3.703,3.703,4.75,1,0.55,21,1
67294473dbb580a0ca93f60f,1,2.47,2.47,4.088,1,1,0.984,0.984,2.589,1,1,1.764,1.764,2.484,1,2,0.795,0.795,1.832,1,2,3.733,3.733,4.77,1,2,1.062,1.062,2.147,1,2,0.78,0.78,1.617,1,11,1,0.792,1.525,2.05,2,1,1.004,1.004,2.14,1,2,0.727,0.727,1.43,1,2,0.863,0.863,1.885,1,1,0.715,0.715,1.873,1,1,0.78,0.78,1.828,1,2,1.192,1.192,1.912,1,1,0.81,0.81,1.484,1,1,0.773,0.773,1.784,1,2,1.521,1.521,2.275,1,2,1.546,1.546,2.59,1,1,1.07,1.07,1.874,1,1,0.636,0.636,2.176,1,2,2.005,2.005,3.164,1,0.45,21,2
5dafaee5aebbbb0015ff84fc,1,7.94,7.94,9.482,1,1,2.23,2.23,4.037,1,1,4.593,4.593,6.231,1,1,1.971,1.971,4.327,1,2,1.586,1.586,3.59,1,1,2.984,2.984,4.371,1,2,1.345,1.345,3.366,1,11,1,2.812,2.812,4.415,1,2,1.079,1.079,2.47,1,2,0.715,0.715,1.771,1,1,3.662,3.662,4.998,1,1,1.439,1.439,2.429,1,2,0.636,0.636,2.243,1,1,0.94,0.94,2.063,1,2,0.827,0.827,2.415,1,1,0.78,0.78,2.132,1,2,2.699,2.699,4.556,1,1,1.184,1.184,2.573,1,1,1.211,1.211,2.5,1,1,1.002,2.52,3.821,2,2,17.408,17.408,18.547,1,0.45,21,3
674d1412e0b30ad8c359b635,2,8.426,8.426,9.721,1,2,3.401,3.401,4.693,1,1,2.191,2.191,3.368,1,2,1.115,1.115,2.31,1,1,2.116,2.116,3.524,1,2,1.057,1.057,2.581,1,2,2.651,2.651,4.341,1,11,2,1.281,1.281,2.602,1,2,1.12,1.12,2.226,1,1,1.564,1.564,2.9,1,1,1.26,1.26,2.887,1,2,2.534,2.534,3.828,1,1,1.382,1.382,2.401,1,2,0.89,0.89,2.398,1,2,0.932,1.566,3.092,2,2,2.838,2.838,4.015,1,2,1.465,1.465,2.824,1,2,3.734,3.734,5.059,1,2,1.307,1.307,2.616,1,1,1.848,1.848,3.059,1,2,5.084,5.084,6.395,1,0.3,21,2
671b0e82afffe3d6570b89f5,1,3.154,3.154,4.351,1,1,2.455,2.455,3.273,1,1,3.052,3.052,3.827,1,2,0.695,0.695,1.713,1,2,0.78,1.609,2.12,2,1,1.397,1.397,2.022,1,2,1.651,1.651,2.587,1,11,1,1.528,1.528,2.439,1,2,2.686,3.444,3.902,2,2,1.161,1.161,1.953,1,1,1.001,1.001,1.783,1,2,0.659,0.659,1.454,1,2,0.627,0.627,1.332,1,1,1.294,1.294,2.013,1,2,1.253,1.253,2.175,1,2,1.473,1.473,2.056,1,2,2.755,2.755,3.396,1,1,1.848,1.848,2.723,1,1,0.83,0.83,1.748,1,1,0.728,0.728,1.516,1,2,2.346,2.346,3.498,1,0.5,21,1
5deacc35443d0b1fe86a4f32,1,3.561,3.561,4.228,1,1,1.079,1.079,1.715,1,2,0.665,0.665,1.213,1,2,0.362,0.362,1.02,1,1,0.875,0.875,1.479,1,1,0.699,0.699,1.477,1,1,1.311,1.945,2.519,2,11,2,0.437,0.437,1.144,1,2,0.586,0.586,1.052,1,1,0.387,0.387,1.099,1,1,0.602,0.602,1.185,1,1,0.38,0.38,0.929,1,1,0.39,0.39,1.076,1,1,0.456,0.456,0.97,1,2,0.36,0.36,1.011,1,1,4.738,4.738,5.741,1,1,0.7,0.7,1.521,1,1,0.344,0.938,1.526,2,1,0.501,0.501,1.339,1,1,0.569,1.073,1.421,2,2,2.053,2.053,2.679,1,0.15,21,1
65961fb3eace7483b2a7536e,2,8.584,8.584,9.489,1,2,26.751,26.751,27.554,1,2,1.205,1.205,1.994,1,2,4.019,4.62,5.506,2,2,1.019,1.019,1.808,1,1,1.632,1.632,2.569,1,1,1.955,1.955,2.891,1,11,1,1.877,1.877,2.835,1,2,1.642,1.642,2.729,1,1,1.617,1.617,2.401,1,2,2.683,2.683,3.869,1,2,0.798,0.798,1.751,1,2,0.689,0.689,1.46,1,2,1.539,2.207,2.692,2,1,1.425,1.425,2.145,1,2,0.509,0.509,1.396,1,2,0.687,0.687,1.423,1,1,2.261,2.261,3.098,1,1,0.444,0.943,1.965,2,1,0.638,0.638,1.49,1,1,5.304,5.871,6.691,2,0.3,21,3
6604610e7a4c3d8b8aa2309f,1,3.09,3.09,3.598,1,2,10.234,10.234,10.642,1,1,0.966,0.966,1.285,1,2,0.611,0.611,0.905,1,2,0.565,0.565,0.949,1,2,0.652,0.652,1.104,1,2,4.758,4.758,5.128,1,11,1,1.849,1.849,2.531,1,2,0.926,0.926,1.117,1,2,16.314,16.314,16.43,1,2,12.57,12.57,12.838,1,1,0.697,0.697,0.917,1,2,6.848,6.848,7.08,1,2,0,0,1.649,0,1,1.202,1.202,1.49,1,1,2.153,2.153,2.487,1,2,0,0,2.2,0,2,0,0,1.661,0,1,0,0,1.474,0,2,0,0,3.697,0,2,3.031,3.031,3.376,1,0.45,21,1
60e7c5cd5803eaf98429d9a2,2,10.396,42.151,43.148,5,1,1.827,1.827,2.934,1,2,1.286,1.286,2.168,1,2,0.861,1.556,2.311,2,1,0.609,0.609,1.83,1,2,0.908,0.908,2.204,1,2,1.772,2.66,3.712,2,11,2,3.199,3.199,4.329,1,1,5.877,6.355,7.281,2,1,1.92,1.92,2.788,1,1,0.699,0.699,1.95,1,1,6.808,6.808,8.475,1,1,0.873,0.873,1.567,1,2,0.865,0.865,2.092,1,1,1.039,1.039,2.241,1,1,2.099,2.099,6.508,1,1,1.206,1.206,2.347,1,1,0.928,0.928,1.941,1,1,0.441,0.441,1.655,1,2,0.566,1.138,1.571,2,2,2.666,2.666,3.532,1,0.4,21,1
5a4a94fef7b7bc00014e1462,2,9.243,9.243,9.788,1,1,4.209,4.209,4.965,1,2,2.722,2.722,3.447,1,1,4.736,5.311,5.5,2,1,7.1,7.1,7.67,1,2,30.901,30.901,31.533,1,2,18.646,18.646,19.126,1,11,1,1.18,1.18,1.818,1,1,1.23,1.23,1.786,1,2,2.259,2.259,2.775,1,1,1.051,1.051,1.699,1,1,0.818,0.818,2.704,1,1,1.728,1.728,2.332,1,2,0.594,0.594,1.584,1,1,0.748,0.748,1.35,1,1,1.835,1.835,2.365,1,1,1.199,1.199,1.655,1,2,0.631,1.083,1.589,2,1,0.931,0.931,1.846,1,2,1.469,1.469,1.901,1,1,2.546,2.546,3.274,1,0.6,21,2
5e9f657265908b0fcacb1839,1,6.013,6.549,8.393,2,2,4.927,6.751,8.935,2,2,1.829,1.829,4.863,1,2,0.934,2.309,4.801,3,1,2.785,2.785,5.641,1,1,2.094,2.094,3.752,1,1,3.033,3.101,6.133,2,11,1,5.038,5.038,6.428,1,1,2.703,2.703,4.543,1,1,2.918,2.918,4.859,1,2,3.339,3.339,5.497,1,2,1.468,1.596,3.089,2,2,5.774,5.774,8.349,1,1,1.609,1.609,3.223,1,1,4.473,6.023,6.976,2,1,4.255,6.437,9.11,2,2,10.128,12.192,14.677,2,2,2.163,9.038,19.595,3,2,5.481,21.729,24.11,3,1,0.984,16.594,18.549,3,1,11.25,44.586,46.627,5,0.35,21,3
67acff8342d13943de369e13,1,6.809,6.809,7.901,1,1,3.786,3.786,4.947,1,2,1.786,1.786,2.948,1,2,1.235,1.235,2.313,1,1,1.21,1.21,2.555,1,1,3.067,3.067,4.113,1,1,1.794,2.378,3.157,2,11,2,1.958,1.958,2.951,1,2,1.031,1.031,1.929,1,2,1.782,1.782,2.795,1,2,1.994,1.994,2.955,1,1,1.783,1.783,2.661,1,1,1.454,1.454,2.345,1,1,2.096,2.096,3.092,1,2,1.058,1.058,1.886,1,2,0.877,0.877,1.738,1,2,1.191,1.191,2.335,1,1,1.339,1.339,2.201,1,2,0.975,0.975,1.701,1,2,1.581,1.581,2.401,1,2,3.306,3.306,4.449,1,0.45,21,3
6597691b6cf046f7396fcef4,2,1.694,1.694,2.578,1,2,1.166,1.57,2.203,2,1,0.538,0.973,1.505,2,1,0.614,0.614,1.24,1,1,0.843,0.843,1.589,1,1,0.768,0.768,1.667,1,1,0.491,0.491,1.145,1,11,1,1.477,1.477,2.233,1,1,0.339,0.339,1.01,1,1,5.802,5.802,6.496,1,1,1.797,1.797,2.475,1,2,0.595,1.063,1.551,2,1,0.604,0.604,1.055,1,2,0.504,0.504,1.331,1,2,0.422,0.422,1.492,1,1,1.129,1.637,2.106,2,2,0.524,0.524,0.998,1,2,0.62,0.62,1.239,1,1,0.336,0.336,0.885,1,2,0.277,0.829,1.051,2,2,1.985,1.985,2.943,1,0.5,21,2
603710141b1ed2313448234a,2,1.45,1.45,2.935,1,2,1.195,1.195,3,1,2,1.571,1.571,2.531,1,2,2.956,3.028,4.598,2,2,0.721,0.721,1.401,1,2,0.782,0.782,1.691,1,2,0.692,0.692,1.651,1,11,1,2.101,2.101,3.032,1,1,0.73,0.73,1.607,1,1,1.717,1.717,2.545,1,1,1.768,1.768,2.578,1,1,0.808,0.808,1.601,1,2,0.706,0.706,1.57,1,1,0.893,0.893,1.637,1,1,0.553,0.553,1.369,1,2,0.68,0.68,1.476,1,2,0.757,0.757,1.646,1,2,0.605,1.41,1.89,2,2,0.648,0.648,1.474,1,2,0.773,0.773,1.796,1,2,1.91,1.91,2.792,1,0.55,21,2
5d5b0dd7c032a2001ad7cf5d,1,3.883,3.883,5.002,1,2,2.617,5.393,6.462,2,2,16.379,16.379,17.249,1,1,1.88,1.88,2.75,1,1,0.96,0.96,1.647,1,1,1.163,1.163,1.8,1,1,19.759,19.759,20.846,1,11,2,17.543,17.543,18.781,1,2,1.114,1.114,1.716,1,2,0.769,0.769,1.539,1,2,1.378,1.961,2.279,2,2,1.056,2.122,2.8,3,2,0.985,0.985,1.64,1,1,0.985,0.985,1.62,1,2,0.845,0.845,1.498,1,1,0.87,0.87,1.539,1,2,0.92,0.92,1.401,1,1,0.639,0.639,1.244,1,1,0.738,1.288,1.201,2,1,0.747,0.747,1.2,1,1,3.049,3.598,4.168,2,0.2,21,3
677f0cbe2175c4f3c0754085,2,4.813,4.813,5.781,1,1,1.597,1.597,2.758,1,2,0.848,0.848,1.832,1,1,1.449,1.449,2.134,1,1,0.735,0.735,1.928,1,2,0.695,0.695,2.272,1,1,0.932,0.932,2.004,1,11,1,1.003,1.003,2.075,1,2,1.011,1.011,1.804,1,2,0.564,0.564,1.486,1,2,0.791,0.791,1.792,1,1,0.424,0.424,1.289,1,2,0.587,0.587,2.18,1,2,0.831,0.831,1.801,1,1,0.563,0.563,1.869,1,2,0.818,1.731,2.058,2,1,0.836,0.836,1.684,1,1,0.784,0.784,1.521,1,1,0.43,0.43,1.389,1,1,1.05,1.05,1.7,1,2,2.339,2.339,3.211,1,0.45,21,1
607b73619e1bfba7bfb23cce,1,6.501,17.384,18.178,3,1,1.552,1.552,2.218,1,1,0.706,1.831,2.441,2,2,0.61,0.61,1.317,1,2,0.858,0.858,1.556,1,2,0.822,0.822,1.617,1,2,0.992,0.992,1.642,1,11,2,2,2,2.57,1,2,2.22,2.22,3.07,1,2,0.795,0.795,1.493,1,2,0.818,0.818,1.588,1,2,0.944,0.944,1.474,1,2,7.121,7.121,7.755,1,2,2.379,2.379,3.125,1,2,34.268,34.268,35.158,1,2,1.394,1.394,2.069,1,2,7.293,7.293,8.063,1,2,0.944,0.944,1.49,1,2,0.454,0.454,1.12,1,2,1.454,1.454,2.4,1,2,3.4,3.4,4.265,1,0.45,21,2
5e40b0eae8e4b32f3a3ebe6f,1,4.951,6.201,7.145,2,2,0.751,1.219,2.029,2,1,1.38,2.39,3.256,2,1,1.418,1.418,2.264,1,1,1.001,1.862,2.385,2,2,1.289,1.289,2.077,1,1,2.955,2.955,4.34,1,11,2,1.916,1.916,2.536,1,2,1.401,1.401,2.252,1,1,2.774,2.774,3.639,1,1,0.659,0.919,1.484,2,2,2.327,2.753,3.339,2,1,0.992,0.992,1.574,1,2,0.998,0.998,1.749,1,1,0.876,0.876,1.498,1,1,1.747,1.747,2.331,1,1,0.955,0.955,1.671,1,1,6.153,6.153,6.732,1,2,9.124,9.124,9.931,1,2,0.949,0.949,1.301,1,2,4.942,4.942,5.6,1,0.5,21,3
582080a4cc5f08000103c98d,1,5.993,5.993,6.656,1,1,3.345,3.345,3.901,1,2,0.903,1.759,2.088,2,2,1.154,1.154,1.86,1,2,0.801,0.801,1.58,1,1,0.856,2.467,3.198,2,2,0.824,0.824,1.769,1,11,2,4.54,4.54,5.209,1,2,0.632,0.632,1.293,1,1,0.681,0.681,1.267,1,1,1.201,1.201,1.954,1,2,0.818,0.818,1.554,1,2,1.049,1.049,1.829,1,1,0.74,0.74,1.355,1,2,0.97,2.005,2.491,2,2,1.418,1.418,2.165,1,1,0.915,0.915,1.384,1,1,2.387,2.387,2.953,1,1,0.756,0.756,1.335,1,2,4.498,4.498,5.115,1,2,2.248,2.248,3.178,1,0.35,21,2
66544b06d9f37cea164b6022,1,2.589,2.589,3.798,1,1,1.931,2.983,3.837,2,1,1.07,1.07,2.683,1,1,1.32,2.483,3.802,3,1,2.215,2.215,3.033,1,1,0.997,0.997,2.405,1,1,1.12,1.12,2.105,1,11,1,2.572,2.572,4.874,1,1,2.458,2.458,3.376,1,1,1.45,1.45,3.559,1,1,1.359,1.359,2.648,1,1,1.642,1.642,4.179,1,1,1.118,1.118,2.784,1,1,2.398,2.398,5.4,1,1,2.388,3.876,5.366,2,1,1.195,1.195,2.512,1,1,1.516,2.691,5.163,2,1,2.186,2.186,3.729,1,1,7.613,7.613,11.607,1,1,2.636,2.636,5.577,1,2,4.996,4.996,6.036,1,0.4,21,3
66d13205a7d03cb99053fea4,2,2.256,3.68,4.838,3,2,1.103,2.104,3.036,2,2,1.26,1.878,2.901,2,2,0.857,1.379,2.595,2,2,1.141,1.765,2.997,2,2,1.419,2.043,3.024,2,2,1.15,1.805,2.798,2,11,2,1.011,1.572,2.529,2,2,1.026,1.532,2.645,2,2,0.963,1.529,2.565,2,2,0.841,1.305,2.241,2,2,0.777,1.2,2.132,2,2,0.72,1.16,2.143,2,2,0.801,1.224,2.122,2,2,0.967,1.449,2.355,2,2,1.1,1.598,2.572,2,2,0.791,1.231,2.076,2,2,1.128,1.718,2.541,2,2,0.806,1.439,2.295,2,2,0.621,1.17,2.058,2,2,2.218,3.243,4.175,2,0.6,21,3
5ce1f31a27efac0018821eed,1,15.702,15.702,17.09,1,2,2.16,3.855,4.956,2,1,5.985,5.985,7.256,1,1,2.914,2.914,4.19,1,2,1.923,1.923,2.996,1,2,2.141,2.141,3.347,1,1,2.109,2.109,3.164,1,11,1,1.58,1.58,3.048,1,1,1.664,1.664,2.801,1,2,1.921,1.921,3.323,1,1,1.845,1.845,3.119,1,1,1.429,1.429,2.719,1,2,1.359,1.359,2.402,1,1,1.322,1.322,2.493,1,2,1.605,1.605,2.832,1,1,1.396,1.396,2.695,1,2,1.762,1.762,3.156,1,1,5.527,5.527,6.745,1,1,2.613,2.613,4.144,1,2,1.763,1.763,3.174,1,2,5.445,5.445,7.398,1,0.7,21,1
638371bc3a1d7da12422ea22,1,6.233,6.233,9.966,1,2,2.409,5.055,6.178,2,2,1.194,1.194,2.206,1,1,1.03,1.03,2.156,1,2,2.349,2.349,3.804,1,1,1.658,1.658,2.778,1,2,1.199,1.199,2.189,1,11,2,1.286,1.286,2.281,1,1,1.334,1.334,2.884,1,2,3.076,3.076,4.53,1,1,1.656,1.656,2.727,1,2,1.275,1.275,2.302,1,1,1.415,1.415,2.341,1,2,1.173,1.173,2.245,1,1,1.815,1.815,2.714,1,2,1.102,1.102,2.117,1,1,1.934,1.934,2.967,1,2,1.078,1.078,2.134,1,1,0.953,1.948,2.802,2,2,1.025,1.025,3.042,1,2,4.189,4.189,5.302,1,0.55,21,1
676f6c3aefc59fd60720780d,1,1.141,1.141,2.043,1,1,0.866,0.866,1.742,1,2,0.847,0.847,1.433,1,2,1.076,1.076,1.68,1,2,1.074,1.074,1.759,1,2,0.916,1.86,2.446,4,2,0.704,0.704,1.303,1,11,2,1.291,1.291,2.225,1,2,1.422,1.422,2.082,1,1,1.158,1.158,1.69,1,1,0.589,0.589,1.246,1,1,7.043,7.043,7.981,1,1,1.829,1.829,2.699,1,2,0.613,0.613,1.261,1,1,1.039,1.039,1.85,1,1,0.522,0.522,1.271,1,1,0.843,1.684,2.052,2,2,0.504,0.504,1.203,1,1,1.025,1.841,2.453,2,1,0.793,0.793,1.443,1,2,2.563,2.563,3.583,1,0.35,21,1
66c387926288e2c422665989,2,5.804,5.804,6.904,1,1,3.464,3.464,4.302,1,1,4.012,4.012,5.198,1,1,2.345,2.345,3.18,1,2,2.501,2.501,3.785,1,2,5.053,5.053,6.018,1,2,3.334,3.334,4.102,1,11,1,3.335,3.335,4.451,1,1,4.742,4.742,5.755,1,2,2.319,2.319,3.708,1,2,2.391,2.391,3.938,1,1,2.555,2.555,3.71,1,2,4.103,4.471,5.604,2,2,2.542,2.542,3.761,1,1,3.638,3.638,4.648,1,2,1.08,1.08,2.491,1,2,3.564,3.564,4.585,1,2,2.712,2.712,3.699,1,2,2.163,2.163,3.566,1,2,1.868,1.868,3.367,1,2,2.292,2.292,3.488,1,0.65,21,2
67eafb930e75699288e09213,1,6.773,6.773,9.974,1,1,2.592,2.592,4.296,1,1,3.02,3.02,4.346,1,1,2.94,2.94,5.254,1,2,5.532,5.532,8.844,1,1,2.866,2.866,4.596,1,2,0.711,0.711,2.749,1,11,2,0.975,0.975,2.282,1,2,1.122,1.122,2.659,1,1,0.601,0.601,2.503,1,2,0.9,0.9,2.462,1,1,0.704,0.704,2.644,1,1,0.953,0.953,2.612,1,1,1.108,1.108,2.713,1,2,0.617,0.617,1.572,1,1,2.516,2.516,3.683,1,1,2.748,2.748,4.333,1,2,1.244,1.244,2.802,1,1,1.285,1.285,2.638,1,1,0.662,0.662,1.885,1,2,5.723,5.723,7.247,1,0.35,21,2
5b233660648d5b0001b7de87,1,4.771,4.771,5.83,1,1,1.642,1.642,2.953,1,1,1.503,1.503,2.734,1,1,1.387,3.433,4.422,3,2,1.669,1.669,2.884,1,1,1.228,1.228,3.34,1,2,2.058,2.058,2.911,1,11,2,0.833,2.439,2.888,2,2,1.291,1.291,2.281,1,1,0.962,0.962,1.972,1,2,0.987,0.987,2.286,1,2,8.283,8.283,9.636,1,2,0.992,0.992,1.974,1,2,1.695,1.695,3.023,1,2,3.797,3.797,4.802,1,1,1.929,1.929,3.259,1,1,1.728,1.728,2.688,1,1,1.24,1.24,2.342,1,2,1.479,1.479,2.469,1,2,3.395,3.395,5.605,1,2,3.614,3.614,5.253,1,0.55,21,2
63f4232ecb9cf97c37f0d2eb,2,5.669,5.669,7.409,1,2,4.839,4.839,5.872,1,1,2.531,2.531,3.648,1,1,4.005,5.964,6.77,2,1,3.16,3.16,3.885,1,2,1.219,1.219,2.656,1,1,1.326,1.326,2.048,1,11,2,2.541,2.541,3.72,1,1,3.911,3.911,5.135,1,2,1.65,1.65,2.401,1,1,1.719,1.719,2.454,1,2,1.456,1.456,2.74,1,1,1.512,1.512,2.813,1,2,1.219,1.219,1.831,1,1,2.741,2.741,3.794,1,2,1.093,1.093,1.877,1,2,1.682,1.682,2.302,1,1,1.654,1.654,2.435,1,2,2.696,2.696,3.876,1,2,2.498,2.498,3.278,1,2,4.269,4.269,5.605,1,0.55,21,3
607a1916608816aafa36bdd7,1,8.061,8.061,9.301,1,2,2.932,2.932,4.991,1,2,1.952,1.952,3.255,1,2,1.088,1.088,2.223,1,2,0.587,0.587,2.158,1,1,1.155,1.155,2.011,1,1,1.096,1.096,2.177,1,11,1,1.245,1.245,2.1,1,1,1.4,1.4,2.594,1,1,0.661,0.661,2.122,1,1,1.374,1.374,2.581,1,2,1.083,1.083,1.968,1,2,0.547,0.547,1.94,1,2,0.708,0.708,1.672,1,1,1.467,1.467,2.578,1,1,1.105,1.105,2.83,1,2,0.972,0.972,1.952,1,2,0.691,0.691,1.889,1,1,0.67,0.67,2.361,1,1,0.903,0.903,1.891,1,1,3.762,6.276,7.601,2,0.45,21,1
