ProlificID,r1_pred,r1_pred_t_First Click,r1_pred_t_Last Click,r1_pred_t_Page Submit,r1_pred_t_Click Count,r2_pred,r2_pred_t_First Click,r2_pred_t_Last Click,r2_pred_t_Page Submit,r2_pred_t_Click Count,r3_pred,r3_pred_t_First Click,r3_pred_t_Last Click,r3_pred_t_Page Submit,r3_pred_t_Click Count,r4_pred,r4_pred_t_First Click,r4_pred_t_Last Click,r4_pred_t_Page Submit,r4_pred_t_Click Count,r5_pred,r5_pret_t_First Click,r5_pret_t_Last Click,r5_pret_t_Page Submit,r5_pret_t_Click Count,r6_pred,r6_pred_t_First Click,r6_pred_t_Last Click,r6_pred_t_Page Submit,r6_pred_t_Click Count,r7_pred,r7_pred_t_First Click,r7_pred_t_Last Click,r7_pred_t_Page Submit,r7_pred_t_Click Count,attention_check,r8_pred,r8_pred_t_First Click,r8_pred_t_Last Click,r8_pred_t_Page Submit,r8_pred_t_Click Count,r9_pred,r9_pred_t_First Click,r9_pred_t_Last Click,r9_pred_t_Page Submit,r9_pred_t_Click Count,r10_pred,r10_pred_t_First Click,r10_pred_t_Last Click,r10_pred_t_Page Submit,r10_pred_t_Click Count,r11_v1,r11_pred_t_First Click,r11_pred_t_Last Click,r11_pred_t_Page Submit,r11_pred_t_Click Count,r12_pred,r12_pred_t_First Click,r12_pred_t_Last Click,r12_pred_t_Page Submit,r12_pred_t_Click Count,r13_pred,r13_pred_t_First Click,r13_pred_t_Last Click,r13_pred_t_Page Submit,r13_pred_t_Click Count,r14_pred,r14_pred_t_First Click,r14_pred_t_Last Click,r14_pred_t_Page Submit,r14_pred_t_Click Count,r15_pred,r15_pred_t_First Click,r15_pred_t_Last Click,r15_pred_t_Page Submit,r15_pred_t_Click Count,r16_pred,r16_pred_t_First Click,r16_pred_t_Last Click,r16_pred_t_Page Submit,r16_pred_t_Click Count,r17_pred,r17_pred_t_First Click,r17_pred_t_Last Click,r17_pred_t_Page Submit,r17_pred_t_Click Count,r18_pred,r18_pred_t_First Click,r18_pred_t_Last Click,r18_pred_t_Page Submit,r18_pred_t_Click Count,r19_pred,r19_pred_t_First Click,r19_pred_t_Last Click,r19_pred_t_Page Submit,r19_pred_t_Click Count,r20_pred,r20_pred_t_First Click,r20_pred_t_Last Click,r20_pred_t_Page Submit,r20_pred_t_Click Count,r21_pred,r21_pred_t_First Click,r21_pred_t_Last Click,r21_pred_t_Page Submit,r21_pred_t_Click Count,r22_pred,r22_pred_t_First Click,r22_pred_t_Last Click,r22_pred_t_Page Submit,r22_pred_t_Click Count,r23_pred,r23_pred_t_First Click,r23_pred_t_Last Click,r23_pred_t_Page Submit,r23_pred_t_Click Count,r24_pred,r24_pred_t_First Click,r24_pred_t_Last Click,r24_pred_t_Page Submit,r24_pred_t_Click Count,final_categorical,final_categorical_t_First Click,final_categorical_t_Last Click,final_categorical_t_Page Submit,final_categorical_t_Click Count,rewards,round,version
66199b3cd796398a2ba74e05,1,3.577,3.577,4.172,1,2,1.732,1.732,2.104,1,2,2.351,2.351,2.875,1,1,0.57,0.57,1.157,1,1,0.878,0.878,1.424,1,2,0.729,1.24,1.554,2,2,0.792,0.792,1.371,1,11,1,2.856,2.856,3.403,1,2,1.404,1.404,1.863,1,1,1.253,1.253,1.719,1,1,0.631,0.631,1.169,1,1,2.909,2.909,3.406,1,1,0.745,0.745,1.283,1,2,0.854,0.854,1.362,1,1,2.656,2.656,3.115,1,2,6.345,6.345,6.916,1,1,0.536,0.536,1.035,1,2,0.582,0.582,1.048,1,2,0.553,0.553,1.027,1,2,0.423,0.423,0.977,1,1,0.49,0.49,0.917,1,1,0.733,0.733,1.344,1,2,0.295,0.295,0.73,1,1,3.167,3.167,3.713,1,1,107.634,107.901,108.557,2,0.55,25,1
6413dd7eadc09e71fa198000,1,5.445,5.445,6.337,1,1,1.872,1.872,2.655,1,1,1.008,1.008,1.756,1,1,0.701,0.701,1.636,1,1,0.696,0.696,1.599,1,1,0.713,0.713,1.469,1,2,0.675,0.675,1.248,1,11,2,0.805,1.528,1.911,2,2,0.71,1.018,1.792,2,1,0.576,0.576,1.274,1,2,0.565,0.565,1.243,1,2,0.722,0.722,1.533,1,2,0.575,0.575,1.275,1,1,0.544,0.544,1.176,1,2,0.573,0.573,1.393,1,1,0.596,0.596,1.211,1,2,0.672,1.219,1.558,2,1,0.567,0.885,1.613,2,1,0.54,0.54,1.185,1,2,0.436,0.436,0.967,1,1,0.401,0.401,0.909,1,1,0.431,0.926,1.362,2,1,0.516,1.067,1.462,2,1,0.514,0.514,1.012,1,2,0.417,2.328,3.077,2,0.5,25,1
66491b44f08238d03d4395f0,1,1.665,1.859,3,2,1,1.58,1.829,2.769,2,1,0.597,0.833,1.643,2,1,0.811,1.077,1.767,2,1,1.115,1.33,1.894,2,1,1.01,2.079,2.819,4,2,0.696,0.944,1.5,2,11,1,0.866,1.104,1.573,2,1,0.89,2.023,2.711,4,2,1.062,1.291,1.944,2,2,0.945,1.167,2.597,2,1,1.629,1.824,2.539,2,2,0.855,1.093,1.674,2,1,0.751,0.982,1.529,2,1,0.759,0.989,1.732,2,1,3.013,3.213,4.251,2,2,0.864,1.107,1.878,2,2,0.692,0.92,1.4,2,1,0.969,1.195,1.73,2,1,0.864,1.087,1.6,2,1,0.574,0.787,1.301,2,1,0.561,0.784,1.372,2,1,0.787,1.009,1.529,2,2,0.677,0.915,1.522,2,2,1.806,2.02,2.7,2,0.35,25,3
662601318f64397f9b539f04,1,1.183,1.183,2.788,1,1,0.651,1.367,1.617,2,2,0.525,1.33,2.402,2,2,0.517,0.517,1.029,1,1,1.546,1.546,2.712,1,2,2.346,2.971,3.935,2,1,1.015,1.015,1.673,1,11,1,10.728,10.728,11.652,1,2,0.747,0.747,1.291,1,1,0.976,0.976,1.866,1,2,0.38,0.38,0.925,1,2,0.616,0.616,1.225,1,2,0.474,1.138,1.638,2,2,0.4,0.4,0.852,1,2,0.003,1.376,1.662,4,2,0.898,1.51,1.648,2,1,0.999,1.227,1.865,2,2,0.493,0.905,1.086,2,2,0.368,0.368,1.245,1,1,0.297,0.297,0.99,1,1,0.367,0.367,0.873,1,2,0.605,0.605,1.332,1,1,1.123,1.123,1.621,1,2,0.421,0.421,0.89,1,2,1.957,1.957,3.068,1,0.45,25,2
673254169a08a9ab7fdbb888,1,8.316,8.316,9.401,1,2,3.298,3.298,4.262,1,2,2.764,2.764,3.74,1,1,4.581,4.581,5.616,1,1,2.541,2.541,3.352,1,2,4.508,4.508,5.49,1,1,1.618,1.618,2.519,1,11,2,3.99,4.386,5.268,2,1,15.355,15.355,16.601,1,2,1.82,1.82,2.88,1,2,4.195,4.195,5.537,1,2,14.754,14.754,15.714,1,1,41.7,41.7,42.836,1,2,14.346,14.346,15.537,1,1,9.855,9.855,10.9,1,2,1.599,1.599,2.36,1,2,1.736,1.736,2.501,1,1,1.207,1.207,2.152,1,1,1.65,1.65,2.427,1,2,1.85,1.85,2.715,1,2,1.555,1.555,2.399,1,2,1.483,1.483,2.311,1,1,1.262,1.262,2.049,1,1,0.949,0.949,1.999,1,1,5.549,5.549,6.746,1,0.8,25,2
663a722d7e8c2b7e771bd95c,1,3.397,3.397,5.26,1,1,2.1,2.1,3.523,1,1,0.91,0.91,2.145,1,1,0.688,0.688,1.732,1,2,0.925,0.925,1.912,1,1,1.892,1.892,2.779,1,1,0.935,0.935,1.842,1,11,1,0.909,0.909,1.94,1,2,0.971,0.971,1.962,1,2,0.638,0.638,1.528,1,2,3.718,4.17,5.245,2,2,1.187,1.187,2.39,1,2,0.712,0.712,1.655,1,2,0.913,0.913,1.732,1,1,0.656,0.656,1.478,1,2,0.995,0.995,1.742,1,2,0.633,0.633,1.376,1,2,0.778,1.578,1.81,2,1,0.493,0.493,1.228,1,1,0.761,0.761,1.692,1,1,0.614,0.614,1.361,1,2,0.424,0.424,1.267,1,2,0.507,0.507,1.206,1,2,0.736,0.736,1.539,1,2,7.552,7.552,8.311,1,0.55,25,3
628a4816764d2f993ee7493d,2,13.306,13.306,15.295,1,2,10.343,10.343,12.201,1,2,6.7,6.7,8.632,1,1,3.401,3.401,5.078,1,1,2.198,4.048,5.159,2,1,3.169,3.169,4.826,1,2,4.969,4.969,7.097,1,11,2,4.028,4.028,5.722,1,1,5.51,5.51,7.286,1,2,1.893,1.893,3.299,1,1,2.096,2.096,3.975,1,2,2.259,2.259,3.725,1,2,2.077,2.077,3.376,1,2,7.708,7.708,9.349,1,1,2.431,2.431,4.122,1,1,1.791,1.791,3.871,1,1,2.001,2.001,3.567,1,2,2.44,2.44,4.001,1,2,1.866,1.866,3.16,1,1,2.098,2.098,3.757,1,1,2.808,2.808,4.118,1,2,1.965,1.965,69.904,1,1,1.56,1.56,3.001,1,1,2.522,2.522,3.949,1,2,4.648,4.648,6.327,1,0.55,25,2
66a96d2eb81f9cec83fb1bd3,2,5.828,5.828,6.518,1,1,3.64,3.64,4.269,1,1,0.945,0.945,1.5,1,2,0.913,0.913,1.611,1,2,0.842,0.842,1.474,1,2,0.621,0.621,1.158,1,1,0.634,0.634,1.192,1,11,1,0.867,0.867,1.452,1,2,0.711,0.711,1.366,1,1,0.794,0.794,1.231,1,2,0.656,0.656,1.261,1,1,0.874,0.874,1.375,1,2,0.869,0.869,1.297,1,2,0.651,0.651,1.229,1,1,0.963,0.963,1.37,1,1,0.634,0.634,1.232,1,2,1.768,1.768,2.298,1,2,0.84,0.84,1.417,1,1,0.776,0.776,1.202,1,2,0.668,0.668,1.129,1,1,0.532,0.532,0.929,1,2,0.561,0.561,0.891,1,2,0.734,1.463,2.2,2,1,0.894,0.894,1.445,1,1,6.556,6.556,7.145,1,0.4,25,3
5dd1df8fb48da3240ca85c45,1,3.574,3.574,5.436,1,1,10.801,10.801,12.433,1,2,8.039,8.039,11.835,1,1,5.708,5.708,11.382,1,2,5.304,5.304,6.727,1,2,1.685,7.009,8.318,2,1,6.007,6.007,7.279,1,11,2,4.286,4.286,5.319,1,2,1.233,1.233,2.519,1,2,2.458,2.458,4.438,1,2,1.152,1.152,3.02,1,2,2.619,2.619,4.183,1,2,4.316,4.316,5.724,1,2,5.23,5.23,6.801,1,2,2.199,2.199,4.425,1,2,3.814,3.814,5.161,1,2,4.229,4.229,5.451,1,1,2.13,2.13,3.911,1,2,4.477,4.477,5.998,1,2,1.238,1.238,2.722,1,1,1.086,1.086,2.456,1,2,2.261,2.261,3.673,1,2,4.534,4.534,6.323,1,2,3.099,3.099,4.827,1,2,3.818,3.818,17.4,1,0.6,25,2
660604f1a9c44af2909516f6,1,9.83,9.83,12.027,1,1,1.701,1.701,2.661,1,2,1.112,1.112,1.909,1,1,3.739,3.739,4.461,1,2,0.7,1.332,1.602,2,1,1.039,1.039,1.515,1,1,1.015,1.015,1.603,1,11,1,0.888,0.888,1.527,1,2,0.876,0.876,1.397,1,1,0.912,0.912,1.42,1,1,0.836,0.836,1.471,1,2,0.642,0.642,1.234,1,1,0.522,0.522,1.078,1,1,0.581,1.121,1.731,2,2,0.45,0.45,1.187,1,2,0.568,0.568,1.051,1,2,0.867,1.162,1.75,2,1,0.683,0.683,1.183,1,1,0.576,0.576,1.061,1,1,0.568,0.568,1.196,1,2,0.386,0.386,0.864,1,1,0.337,0.337,0.963,1,1,0.303,0.303,0.861,1,1,0.56,0.56,1.054,1,2,2.888,2.888,3.454,1,0.8,25,3
5d092069fb1a540001dd5028,1,1.559,1.559,2.956,1,2,1.121,1.121,2.745,1,2,0.625,0.625,1.407,1,2,1.092,1.092,1.977,1,2,0.997,0.997,1.996,1,1,0.9,0.9,1.698,1,1,1.117,1.117,2.172,1,11,2,1.788,3.094,3.78,3,1,1.01,1.01,1.701,1,2,1.397,1.397,2.13,1,2,1.308,1.308,2.229,1,2,1.197,1.197,2.134,1,2,0.701,0.701,1.588,1,1,0.743,0.743,1.578,1,2,1.609,1.609,2.682,1,1,0.815,0.815,1.743,1,2,1.271,1.806,2.956,2,2,0.759,0.759,1.595,1,1,1.219,3.81,4.69,5,2,0.707,1.624,2.584,2,2,0.564,0.564,1.383,1,1,0.62,0.62,1.588,1,1,0.817,2.749,3.494,3,1,1.015,1.015,1.973,1,2,2.456,2.456,3.708,1,0.45,25,2
614becce61f2753af92727bb,2,6.349,6.349,8.003,1,1,20.993,20.993,21.739,1,1,7.85,7.85,8.424,1,2,7.48,7.48,8.04,1,2,45.119,45.119,45.795,1,2,0.85,0.85,1.424,1,1,0.99,0.99,1.763,1,11,1,4.983,4.983,5.648,1,1,7.93,7.93,8.463,1,2,10.287,10.287,10.938,1,1,0.919,0.919,1.588,1,2,2.933,2.933,3.559,1,2,0.728,0.728,1.302,1,2,0.7,0.7,1.452,1,2,1.291,1.291,1.845,1,1,1.277,1.277,1.984,1,2,2.492,2.492,3.409,1,1,3.452,3.452,4.062,1,2,0.822,0.822,1.586,1,2,1.08,1.08,1.601,1,2,0.77,1.685,2.331,2,1,0.854,1.674,2.339,2,1,0.772,0.772,1.378,1,2,0.823,0.823,1.394,1,2,3.039,3.039,3.747,1,0.4,25,2
66d9e5be01c10680b7e12aa4,1,9.314,9.314,11.026,1,1,2.932,3.96,5.167,2,1,2.606,2.606,3.749,1,2,1.282,1.282,2.378,1,1,2.803,2.803,3.802,1,1,1.952,1.952,2.959,1,2,2.116,2.116,3.217,1,11,1,1.062,1.062,2.018,1,2,1.06,1.06,2.226,1,2,1.097,1.097,2.143,1,2,1.072,1.072,2.038,1,1,1.416,1.416,2.39,1,1,0.958,0.958,2.011,1,1,1.759,1.759,2.6,1,2,1.241,1.241,2.215,1,2,0.803,0.803,1.95,1,2,1.884,1.884,3.064,1,2,1.037,1.037,2.164,1,1,0.894,0.894,2.251,1,1,1.166,1.166,2.372,1,2,1.257,1.257,2.531,1,1,0.953,0.953,2.049,1,1,0.821,0.821,1.971,1,1,0.781,0.781,1.699,1,1,3.801,3.801,4.798,1,0.7,25,3
6792b6471c254ba88bc8db34,1,10.059,10.059,11.858,1,2,2.462,2.462,3.721,1,2,2.713,2.713,4.136,1,1,3.483,3.483,4.995,1,2,2.518,2.518,3.863,1,1,1.789,1.789,2.689,1,2,1.973,2.067,3.123,2,11,1,2.016,2.016,2.901,1,2,1.596,1.596,2.532,1,1,2.015,2.015,2.917,1,1,1.653,1.653,2.627,1,2,1.335,1.335,2.3,1,1,1.418,1.418,2.327,1,2,1.269,1.269,2.321,1,1,1.39,1.39,2.275,1,2,1.215,1.215,2.348,1,1,2.245,2.245,3.349,1,1,2.015,2.015,3.063,1,2,1.192,1.192,1.937,1,2,1.293,1.293,2.268,1,1,1.362,1.362,2.339,1,2,1.842,1.842,2.808,1,1,2.002,2.002,3.018,1,1,1.311,1.311,2.224,1,2,5.68,5.777,7.039,2,0.65,25,2
677da0675e7689e927f6a454,2,3.791,3.791,5.091,1,1,1.939,1.939,3.234,1,2,9.534,16.734,18.145,2,1,2.385,2.385,3.87,1,2,3.07,3.07,3.989,1,2,1.363,1.363,2.352,1,1,2.937,2.937,4.092,1,11,1,2.852,2.852,3.67,1,1,1.81,1.81,2.669,1,1,4.101,4.101,6.033,1,1,1.765,1.765,2.898,1,1,1.494,1.494,2.202,1,2,1.474,1.474,2.26,1,2,5.793,5.793,6.527,1,2,2.65,2.65,3.496,1,1,1.933,1.933,2.9,1,1,2.521,2.521,3.52,1,2,1.633,1.633,2.468,1,2,2.071,2.071,2.888,1,1,1.127,1.127,1.826,1,2,1.158,1.158,1.948,1,1,1.117,1.117,1.86,1,1,1.104,1.104,1.898,1,1,0.884,0.884,1.639,1,2,6.211,6.211,7.198,1,0.35,25,1
66699eddd7abf30f92a50167,1,1.013,1.013,1.918,1,2,2.115,2.115,2.919,1,1,0.802,0.802,1.637,1,2,1.103,1.103,1.924,1,2,1.128,1.376,2.151,2,1,0.877,0.877,1.882,1,2,0.94,0.94,1.746,1,11,2,1.704,1.704,2.641,1,1,0.586,0.586,1.34,1,2,1.099,1.514,2.416,2,1,0.824,0.824,1.844,1,2,0.987,0.987,1.907,1,2,1.184,1.184,2.118,1,2,1.348,1.348,2.119,1,1,0.721,0.721,1.593,1,2,1.587,1.587,2.557,1,1,1.287,1.287,2.192,1,1,0.69,0.69,1.299,1,2,0.521,0.521,1.322,1,2,0.593,0.593,1.376,1,1,0.553,0.553,1.289,1,2,0.844,1.677,2.179,2,1,0.632,0.632,1.487,1,2,0.786,0.786,1.523,1,2,2.343,2.343,3.247,1,0.5,25,1
6638e8aa3d1f38846080806a,1,3.569,3.569,4.313,1,1,1.756,1.756,2.666,1,1,0.766,0.766,1.308,1,2,0.687,1.421,1.743,2,1,1.321,1.321,1.786,1,2,0.635,0.635,1.288,1,1,0.45,0.45,0.995,1,11,2,3.395,3.809,4.03,2,2,0.387,0.387,0.931,1,1,0.408,0.812,1.059,2,2,0.452,0.452,1.094,1,2,0.919,0.919,1.431,1,1,0.529,0.529,1.232,1,2,1.202,1.202,1.768,1,1,1.042,1.042,1.541,1,2,0.408,0.408,1.061,1,2,0.65,0.65,1.114,1,2,0.471,0.471,0.926,1,2,0.516,2.027,2.255,3,2,0.699,0.699,1.336,1,2,0.271,0.271,0.923,1,1,0.358,0.358,0.693,1,2,0.24,0.638,0.878,2,2,0.482,0.482,1.013,1,2,5.22,5.22,5.823,1,0.65,25,1
5f963718a844b719781e9e85,1,3.88,3.88,6.096,1,1,1.892,2.674,3.128,2,1,1.049,1.049,1.754,1,1,0.859,1.384,1.874,2,2,1.525,1.525,2.016,1,1,0.916,1.366,1.806,2,1,0.985,1.443,1.722,2,11,1,1.233,1.85,2.233,2,1,0.683,0.683,1.243,1,1,2.058,2.058,2.707,1,2,1.35,1.35,1.981,1,2,1.024,1.024,1.728,1,2,1.371,1.371,1.994,1,2,0.784,0.784,1.431,1,1,0.98,0.98,1.622,1,1,0.937,0.937,2.235,1,1,1.099,1.099,1.695,1,1,0.473,0.473,0.964,1,1,0.947,0.947,1.408,1,1,0.63,0.63,1.186,1,1,0.621,0.621,1.143,1,1,0.668,0.668,1.192,1,1,0.504,0.504,1.036,1,1,0.554,0.554,1.04,1,2,2.135,2.873,3.307,2,0.35,25,3
66ecae7c719f9db1fdc9c708,2,4.704,5.77,6.937,2,2,37.891,39.758,40.287,4,1,2.42,2.42,4.032,1,1,2.178,2.178,2.8,1,2,3.807,3.807,4.401,1,1,1.622,1.622,2.295,1,1,3.161,3.161,3.602,1,11,2,35.27,35.27,35.885,1,2,2.15,2.15,2.754,1,1,1.342,1.342,1.959,1,1,0.836,0.836,1.432,1,2,1.306,1.306,2.002,1,2,2.127,2.127,2.973,1,2,0.982,0.982,1.566,1,2,0.789,0.789,1.42,1,1,0.578,0.578,1.177,1,1,0.988,1.538,2.157,2,1,0.543,0.543,1.601,1,1,0.91,0.91,1.557,1,1,1.278,1.278,1.867,1,2,1.19,1.19,2.075,1,1,0.605,0.605,1.24,1,1,0.687,0.687,1.22,1,2,0.539,0.539,1.14,1,2,3.36,3.36,3.89,1,0.55,25,2
62d21a095ad69a4459f6d664,2,3.83,3.83,4.936,1,1,2.161,2.161,2.626,1,1,0.357,0.936,1.467,2,2,1.111,1.111,1.625,1,1,0.836,0.836,1.2,1,1,2.363,2.363,2.772,1,2,0.872,1.188,1.1,2,11,1,1.212,1.212,1.646,1,2,1.01,1.01,1.522,1,1,1.342,1.342,1.891,1,1,1.486,1.92,1.941,2,1,1.276,1.276,1.771,1,1,0.747,1.163,1.502,2,1,1.171,1.171,1.686,1,1,1.076,1.076,1.575,1,1,1.063,1.063,1.478,1,2,1.007,1.007,1.222,1,1,0.6,0.6,1.064,1,2,0.973,0.973,1.363,1,1,0.526,0.526,0.88,1,2,0.501,0.501,1.118,1,1,0.709,0.709,1.099,1,2,0.591,0.591,2.194,1,2,0.152,0.792,1.268,3,1,3.094,4.859,4.886,3,0.6,25,3
574450f63fdc69000e09555d,1,4.551,4.551,5.931,1,1,1.758,1.758,3.144,1,1,0.695,0.695,1.5,1,1,0.861,0.861,1.645,1,1,0.793,0.793,1.568,1,1,0.713,0.713,1.348,1,1,1.128,1.128,3.314,1,11,1,1.117,1.117,1.853,1,2,0.662,0.662,1.348,1,1,0.658,0.658,1.203,1,1,0.861,0.861,1.567,1,2,0.388,0.388,1.144,1,1,1.323,1.323,1.92,1,1,1.324,1.324,1.893,1,1,1.381,1.381,1.98,1,1,10.983,10.983,11.758,1,1,1.03,1.03,1.797,1,1,0.865,0.865,1.58,1,1,0.817,0.817,1.433,1,1,0.7,0.7,1.756,1,1,0.923,0.923,1.651,1,1,0.734,0.734,1.37,1,1,0.846,0.846,1.549,1,1,0.53,0.53,1.156,1,2,2.927,2.927,3.647,1,0.4,25,1
6754c632477f9899a74314fd,2,2.581,2.581,4.118,1,2,2.432,2.432,3.932,1,2,2.028,2.028,2.893,1,2,1.958,1.958,3.317,1,2,1.217,1.217,2.884,1,2,1.474,1.474,2.354,1,2,1.967,1.967,3.114,1,11,1,2.352,2.352,3.311,1,2,0.901,1.631,2.057,2,2,1.843,1.843,2.799,1,2,1.814,1.814,3.179,1,2,1.384,1.384,2.24,1,2,1.228,1.228,2.461,1,2,1.37,1.37,2.752,1,2,1.611,1.611,2.712,1,2,1.15,1.15,2.781,1,2,1.89,1.89,3.225,1,2,1.857,1.857,3.042,1,2,1.499,1.499,2.426,1,2,1.558,1.558,3.135,1,2,1.605,1.605,4.032,1,2,1.52,1.52,2.932,1,2,2.076,2.076,3.287,1,2,2.062,2.062,3.135,1,2,2.346,2.346,3.272,1,0.65,25,3
64d5092cd7108d1abc6031e9,1,2.079,2.079,3.067,1,2,0.894,0.894,1.817,1,2,0.826,0.826,1.897,1,2,0.763,0.763,1.647,1,1,1.27,1.27,2.215,1,2,0.901,1.764,2.924,2,2,0.903,0.903,1.725,1,11,2,1.032,1.032,1.808,1,2,0.942,0.942,2.123,1,2,0.458,0.458,1.367,1,2,0.524,0.524,1.394,1,2,0.949,1.604,2.323,2,2,0.795,0.795,1.688,1,2,0.633,0.633,1.426,1,2,1.267,1.267,2.105,1,1,0.47,0.47,1.412,1,2,2.233,2.233,2.905,1,2,2.071,2.071,3.372,1,2,1.577,1.577,2.608,1,2,1.355,1.355,2.305,1,2,1.556,1.556,2.517,1,2,1.482,1.482,2.591,1,2,1.294,1.294,2.139,1,2,1.292,1.292,2.098,1,2,1.636,1.636,2.953,1,0.65,25,2
6722ae0741429fa41d8893db,2,5.179,5.179,6.572,1,1,1.788,1.788,3.566,1,1,1.767,1.767,2.569,1,1,1.146,1.146,2.545,1,2,0.834,0.834,1.856,1,2,1.497,1.497,2.923,1,2,1.709,1.709,2.868,1,11,2,1.633,1.633,2.376,1,2,1.842,1.842,3.17,1,2,0.999,0.999,1.788,1,1,0.957,0.957,1.651,1,2,1.283,1.283,2.179,1,1,2.364,2.364,3.625,1,2,1.439,1.439,2.679,1,2,1.422,1.422,2.176,1,1,0.886,0.886,1.864,1,1,2.53,2.53,3.565,1,2,1.449,1.449,2.272,1,2,1.577,1.577,2.531,1,1,1.168,1.168,2.418,1,2,1.373,2.259,2.819,2,2,1.113,1.113,1.915,1,1,3.349,3.349,4.69,1,1,1.866,1.866,2.616,1,2,6.3,6.3,7.483,1,0.35,25,1
681fb4307ad889766965fc3b,2,10.564,10.564,13.361,1,1,9.482,9.482,13.229,1,1,2.179,2.179,2.902,1,1,1.167,1.167,1.974,1,2,1.374,1.374,3.601,1,1,4.635,4.635,5.768,1,2,14.236,75.516,76.687,2,11,1,2.255,2.255,3.151,1,1,14.315,14.315,15.629,1,2,2.441,2.441,3.603,1,2,1.855,1.855,3.563,1,2,1.34,1.34,3.814,1,2,1.464,1.464,2.714,1,1,1.205,1.205,2.238,1,1,0.918,0.918,1.748,1,2,1.125,1.125,1.857,1,1,1.852,1.852,2.685,1,2,1.336,2.052,3.105,2,1,3.932,3.932,5.176,1,1,21.043,21.043,22.296,1,2,1.883,1.883,2.927,1,2,1.317,1.317,2.737,1,2,1.861,1.861,4.661,1,2,1.481,1.481,3.749,1,2,4.615,4.615,6.375,1,0.55,25,1
628eada3a9c9e0776884f27d,2,3.293,3.829,4.105,2,2,0.738,0.738,1.341,1,2,0.425,0.81,1.109,2,2,0.769,0.769,1.313,1,2,0.615,0.615,1.186,1,2,0.66,0.66,1.293,1,2,0.618,1.509,1.86,2,11,2,0.932,0.932,1.678,1,1,1.597,2.069,2.271,2,2,1.571,1.571,2.188,1,2,1.912,1.912,2.644,1,2,0.837,0.837,1.488,1,2,0.757,0.757,1.248,1,2,0.421,0.421,0.952,1,2,0.61,1.093,1.468,2,2,0.632,0.632,1.281,1,2,0.601,0.601,1.163,1,2,0.531,0.531,1.148,1,2,0.437,0.437,0.983,1,2,0.478,0.846,1.008,2,2,0.623,1.007,1.241,2,2,0.637,0.637,1.048,1,1,0.842,0.842,1.421,1,2,0.504,0.504,0.882,1,1,9.806,10.949,11.105,3,0.6,25,3
5f35a7bf2d5fa01a8f08bbfb,2,10.247,10.247,11.04,1,1,1.55,2.472,4.254,2,2,3.043,3.043,3.6,1,1,1.073,1.073,1.831,1,1,3.649,4.485,4.965,2,2,0.975,0.975,1.746,1,2,1.472,1.472,2.155,1,11,1,2.151,2.151,2.857,1,2,10.61,10.61,11.183,1,2,9.428,9.428,10.161,1,2,1.843,1.843,2.512,1,2,14.152,14.152,14.955,1,1,2.124,2.124,3.174,1,1,24.142,25.25,25.628,2,1,54.378,54.378,54.998,1,1,61.839,61.839,62.421,1,2,1.42,1.42,2.066,1,2,0.84,0.84,1.491,1,2,0.918,0.918,1.446,1,2,11.088,11.088,11.653,1,1,0.702,0.702,1.346,1,1,1.015,1.015,1.674,1,2,1.578,1.578,2.253,1,2,0.893,1.259,1.897,2,2,2.586,3.297,3.832,2,0.6,25,1
6776af2206c68a8e22c00ad4,1,3.918,3.918,4.889,1,1,1.359,1.359,2.148,1,1,1.154,2.138,2.519,2,2,1.232,1.232,2.06,1,1,0.977,1.71,2.236,2,2,0.768,0.768,1.533,1,1,1.523,1.523,2.288,1,11,1,0.721,0.721,1.154,1,2,0.751,0.751,1.484,1,2,0.656,0.656,1.245,1,1,1.07,1.07,1.857,1,1,1.199,1.199,1.84,1,1,0.815,0.815,1.279,1,2,1.328,1.328,1.847,1,2,0.954,0.954,1.626,1,2,1.074,1.074,2.032,1,2,1.168,1.168,1.925,1,2,1.191,1.191,2.22,1,2,1.595,1.595,2.529,1,1,0.615,0.615,1.441,1,2,1.051,1.051,1.934,1,2,0.847,0.847,1.394,1,2,1.28,1.28,2.014,1,2,1.093,1.093,2.202,1,2,2.136,2.136,3.169,1,0.75,25,1
63d2a4b549eb02187fd40092,1,9.816,9.816,11.027,1,1,1.298,1.298,2.339,1,1,0.801,0.801,3.146,1,2,1.044,1.801,3.889,2,2,0.954,0.954,2.505,1,2,0.949,0.949,1.897,1,1,0.873,0.873,1.664,1,11,1,1.128,1.128,3.422,1,1,0.834,0.834,1.718,1,2,0.854,0.854,1.566,1,2,0.728,1.168,1.835,2,1,0.764,0.764,1.537,1,1,0.996,0.996,1.725,1,2,0.704,0.704,1.562,1,1,0.787,0.787,1.436,1,1,0.85,0.85,1.545,1,2,1.281,1.281,2.019,1,2,0.765,0.765,1.62,1,2,0.724,0.724,1.322,1,1,0.622,0.622,1.717,1,1,0.734,0.734,1.337,1,2,1.314,1.314,1.938,1,2,1.013,1.013,1.924,1,2,1.093,1.093,1.971,1,2,11.389,11.389,16.71,1,0.45,25,3
